TransactionID,Store,Category,Date,Quantity,UnitPrice,Revenue
78731,STORE_B,Eletronics,12/9/2020,1,20,500
17450,Store_B,Groceries,3/28/2019,5,,200
12925,STORE_B,Eletronics,5/29/2020,10,20,-50
90051,Store C,Electronics,30/09/2019,5,20,100
60272,Store_A,Groceries,2/4/2020,1,,500
15310,STORE_B,Clothing,30/05/2020,2,10,100
41817,Store C,Home,10/5/2019,2,100,-50
54528,Store_B,Home,12/8/2020,2,20,500
65779,Store_A,Groceries,4/7/2019,1,,500
94816,STORE_B,Clothing,3/26/2020,2,50,200
92641,Store C,Electronics,27/09/2020,-2,50,
94083,Store_A,Home,12/7/2019,2,-5,-50
86310,Store_A,Groceries,15/11/2020,1,20,
25457,store_a,Home,2/25/2020,10,100,-50
52311,Store_A,Clothing,1/16/2020,5,,100
13980,Store C,Electronics,1/5/2019,1,-5,
30886,Store_B,Clothing,10/9/2020,1,-5,500
87112,store_a,Eletronics,24/10/2019,3,,200
60877,Store C,Clothing,11/12/2019,2,,-50
46181,Store C,Clothing,6/1/2020,,,200
43262,Store C,Home,6/14/2020,10,,-50
10947,STORE_B,Clothing,12/21/2019,,100,500
10022,STORE_B,Groceries,22/11/2019,3,,500
11128,Store_B,Home,10/23/2020,10,100,500
89522,Store C,Home,7/3/2020,2,100,500
42322,STORE_B,Eletronics,18/07/2020,,100,500
58929,STORE_B,Groceries,3/5/2020,2,50,200
91696,STORE_B,Clothing,5/7/2019,2,10,100
19808,Store_B,Eletronics,12/15/2019,5,-5,
62882,Store_B,Groceries,3/12/2019,10,20,200
31725,Store C,Eletronics,11/1/2019,10,50,
82534,store_a,Electronics,12/28/2020,3,10,100
49950,Store C,Clothing,9/1/2019,1,-5,-50
98954,STORE_B,Eletronics,1/9/2019,2,50,100
93576,STORE_B,Electronics,12/12/2020,2,-5,100
30557,Store_A,Clothing,25/04/2019,,100,-50
31825,Store C,Eletronics,7/1/2020,3,100,
18998,STORE_B,Eletronics,27/04/2020,10,,500
46080,STORE_B,Eletronics,3/27/2019,5,100,-50
67797,store_a,Eletronics,9/28/2019,10,50,-50
25802,Store_A,Home,5/27/2020,5,-5,100
21167,Store C,Eletronics,9/11/2019,5,20,-50
52407,Store_B,Home,5/10/2019,10,-5,200
23338,Store C,Home,17/04/2019,,100,500
86289,Store C,Electronics,8/2/2019,2,-5,100
81520,store_a,Clothing,27/10/2019,5,10,
28895,Store C,Home,1/5/2019,,-5,
57910,store_a,Groceries,25/07/2019,3,50,
75898,store_a,Home,25/08/2020,3,10,
13454,STORE_B,Groceries,19/06/2019,5,,
96540,Store_B,Electronics,4/17/2020,2,,100
70797,store_a,Groceries,30/01/2020,5,-5,200
93137,Store_A,Electronics,12/4/2019,3,20,200
60637,Store_A,Electronics,11/15/2019,-2,50,
15349,Store_B,Electronics,14/11/2019,3,20,200
49963,store_a,Groceries,12/21/2020,10,10,500
85583,Store_B,Groceries,23/12/2020,-2,20,200
17750,STORE_B,Electronics,5/23/2019,2,10,-50
32463,Store_A,Electronics,10/18/2020,10,20,
84935,Store C,Clothing,17/03/2020,-2,,-50
68792,Store_A,Electronics,14/12/2019,,50,-50
23686,store_a,Eletronics,4/15/2020,-2,20,
73528,Store_B,Clothing,12/29/2019,,-5,100
32787,Store_A,Clothing,10/11/2020,,10,200
24776,Store C,Clothing,7/28/2019,-2,-5,500
67427,Store C,Eletronics,22/04/2020,-2,50,100
71086,Store_B,Clothing,24/12/2019,1,-5,500
73308,Store_B,Clothing,7/2/2020,-2,,
25797,Store_A,Groceries,9/2/2020,,,200
15302,store_a,Groceries,9/20/2019,5,100,100
73172,STORE_B,Electronics,4/1/2020,10,50,
48059,Store C,Electronics,11/8/2020,,20,100
10908,Store_B,Home,15/04/2020,2,,-50
70252,STORE_B,Eletronics,4/2/2019,-2,20,200
90659,STORE_B,Groceries,1/1/2019,,20,200
22877,STORE_B,Electronics,5/28/2019,5,10,
24239,store_a,Eletronics,25/05/2019,-2,-5,
96971,Store_B,Clothing,12/9/2019,5,20,
37313,Store C,Eletronics,26/02/2020,5,100,200
52103,Store_B,Groceries,5/27/2020,5,50,-50
58408,Store_A,Home,9/20/2020,5,50,200
93251,Store C,Groceries,29/08/2019,2,10,
98771,Store_B,Electronics,17/03/2020,1,100,500
20534,Store C,Electronics,15/07/2020,3,-5,-50
53060,Store_A,Eletronics,10/14/2020,1,100,200
27189,Store C,Groceries,2/2/2020,3,50,500
96067,STORE_B,Electronics,4/10/2020,10,100,-50
20967,store_a,Clothing,2/2/2019,-2,-5,200
91991,Store_A,Clothing,16/10/2019,5,,
75563,Store C,Home,17/07/2019,10,20,200
18660,Store_A,Eletronics,27/07/2020,10,20,-50
49823,STORE_B,Electronics,30/11/2020,-2,50,
65842,store_a,Home,4/3/2019,3,50,100
19616,Store_A,Clothing,18/06/2019,2,-5,500
85976,STORE_B,Home,12/10/2020,5,100,
58738,STORE_B,Home,11/5/2020,,-5,
23107,STORE_B,Electronics,5/10/2019,-2,10,-50
71404,Store C,Electronics,10/5/2020,-2,50,-50
25954,Store_B,Electronics,10/8/2019,10,50,500
26943,Store_A,Eletronics,4/7/2019,1,50,-50
50725,Store_B,Home,3/7/2020,5,-5,
55434,STORE_B,Home,22/01/2020,2,-5,500
95751,Store_B,Eletronics,11/20/2019,5,100,500
20110,STORE_B,Clothing,1/3/2019,,,200
97091,STORE_B,Groceries,16/10/2020,,50,
26462,store_a,Clothing,5/10/2020,10,,
89232,store_a,Eletronics,21/12/2019,1,-5,-50
64081,Store_B,Home,7/6/2019,10,100,
62799,Store_A,Home,3/7/2019,2,-5,-50
76567,Store_B,Electronics,6/25/2020,3,10,
99301,Store_A,Electronics,15/06/2019,,20,200
61224,Store_B,Home,19/08/2020,1,20,
66063,Store C,Home,9/30/2020,,-5,200
65240,Store C,Electronics,3/11/2020,2,20,
91352,Store_A,Electronics,8/1/2019,2,20,
27868,store_a,Clothing,29/11/2020,,100,100
85973,Store_A,Home,28/03/2019,10,20,
90989,Store_B,Home,19/08/2019,,100,200
32222,STORE_B,Eletronics,2/3/2020,10,10,500
89794,Store C,Clothing,17/08/2019,,50,200
73924,STORE_B,Groceries,5/7/2019,10,50,
88513,Store C,Groceries,19/09/2019,3,50,-50
64649,Store_B,Groceries,3/7/2019,5,100,100
93749,Store C,Electronics,26/05/2020,5,100,-50
20223,Store_A,Groceries,2/25/2020,10,100,100
58166,STORE_B,Eletronics,11/15/2019,10,10,100
49369,STORE_B,Electronics,25/03/2020,-2,,-50
96379,Store_B,Electronics,7/7/2019,-2,100,
79392,STORE_B,Groceries,6/11/2019,3,100,200
69526,Store_B,Electronics,5/9/2019,5,50,-50
22661,store_a,Clothing,10/31/2019,3,-5,500
25591,Store_A,Clothing,17/01/2020,-2,20,100
81718,Store C,Groceries,5/7/2019,-2,20,200
65235,Store C,Eletronics,30/03/2020,2,10,500
17970,Store C,Electronics,10/7/2019,,20,200
57922,store_a,Home,25/11/2019,-2,,
40755,Store_A,Groceries,3/6/2020,5,50,500
29416,STORE_B,Electronics,5/31/2019,10,10,-50
23672,STORE_B,Groceries,8/15/2020,1,20,200
93468,Store_A,Groceries,2/16/2019,-2,20,-50
56996,Store_A,Eletronics,28/07/2019,2,-5,-50
84095,Store C,Home,10/21/2020,,50,200
10064,STORE_B,Electronics,8/19/2019,1,10,200
78835,Store_A,Groceries,28/09/2019,3,50,100
80385,STORE_B,Groceries,6/14/2019,,10,100
15639,Store_A,Electronics,12/24/2020,3,20,500
21055,Store_B,Groceries,30/03/2019,3,50,500
69220,Store C,Groceries,25/12/2019,10,50,500
97594,Store_A,Groceries,8/1/2020,3,,100
39427,store_a,Clothing,5/20/2019,-2,-5,-50
92516,Store_A,Clothing,2/4/2020,1,50,
74666,Store_B,Home,5/10/2019,2,10,
74274,store_a,Eletronics,11/9/2019,-2,,200
20866,store_a,Electronics,4/2/2019,10,50,100
13889,Store_A,Eletronics,3/21/2020,2,50,200
58226,Store_B,Eletronics,1/29/2019,3,,
41335,store_a,Clothing,9/5/2020,5,20,200
60547,Store C,Home,13/06/2020,,50,100
36162,Store C,Eletronics,9/3/2019,10,100,100
99449,STORE_B,Eletronics,23/09/2020,3,-5,100
34687,STORE_B,Groceries,22/11/2020,10,20,
20995,Store_B,Electronics,,5,50,100
66488,store_a,Home,10/16/2019,1,20,500
12631,Store C,Electronics,28/06/2020,-2,10,500
44954,Store C,Clothing,3/9/2019,1,20,100
15967,Store_B,Eletronics,4/10/2019,,,500
98294,store_a,Eletronics,2/26/2020,1,50,100
97278,Store_B,Electronics,10/4/2020,-2,20,
74471,Store_A,Clothing,11/24/2020,-2,100,500
47116,Store C,Groceries,12/6/2020,5,10,
44227,Store_B,Groceries,1/18/2019,2,10,500
11942,Store_B,Eletronics,4/15/2020,5,20,-50
57664,Store_A,Eletronics,12/23/2020,5,,-50
38069,STORE_B,Home,27/10/2019,3,10,
97342,Store C,Electronics,2/23/2020,1,20,500
24407,Store_B,Eletronics,1/15/2020,10,20,-50
69201,Store C,Clothing,5/22/2020,-2,10,100
90093,STORE_B,Electronics,4/24/2019,,20,200
64348,Store_B,Home,1/5/2019,2,20,-50
91981,Store_A,Groceries,5/25/2020,-2,-5,-50
27878,Store C,Home,30/04/2019,10,100,100
93100,Store_A,Electronics,2/9/2019,3,20,-50
88629,STORE_B,Groceries,9/5/2020,3,-5,-50
65420,STORE_B,Clothing,4/13/2020,2,-5,-50
53168,Store C,Groceries,4/3/2019,10,20,500
64862,STORE_B,Groceries,30/01/2020,2,,-50
99622,store_a,Clothing,5/7/2020,2,10,200
92025,Store C,Eletronics,1/2/2019,1,-5,500
38004,store_a,Eletronics,15/09/2019,10,-5,500
30471,STORE_B,Groceries,4/23/2020,1,,
70167,Store C,Groceries,26/05/2019,-2,50,-50
93828,store_a,Home,6/16/2019,1,,200
75308,STORE_B,Eletronics,5/20/2019,-2,50,200
93969,Store_B,Clothing,4/4/2019,,50,
24568,Store_B,Groceries,18/04/2020,1,,200
19466,Store_A,Groceries,7/29/2020,5,100,500
67324,Store_B,Home,24/10/2019,3,,100
25467,store_a,Home,8/28/2020,3,-5,500
85955,Store_B,Home,12/11/2020,5,10,100
62948,Store C,Electronics,18/07/2020,-2,,200
26676,Store C,Clothing,29/02/2020,-2,100,-50
41514,Store C,Electronics,8/6/2020,2,,100
32650,Store_B,Groceries,26/03/2019,10,100,500
98290,Store_B,Home,8/15/2020,10,10,500
87701,Store_A,Home,11/16/2020,10,20,500
20683,STORE_B,Home,20/08/2019,1,100,500
69819,Store_A,Eletronics,13/09/2019,10,100,
90978,store_a,Clothing,11/12/2019,10,-5,200
14860,Store C,Electronics,5/8/2020,-2,100,-50
13729,Store_B,Clothing,3/21/2020,10,10,
41351,STORE_B,Home,8/25/2019,3,50,200
72744,STORE_B,Groceries,26/07/2020,5,100,100
34346,Store_B,Eletronics,3/12/2019,,10,
84155,Store_A,Clothing,31/05/2019,-2,-5,
86700,STORE_B,Groceries,4/2/2019,2,-5,
16955,Store_A,Home,25/07/2019,5,20,
75642,Store_B,Home,12/25/2019,10,100,100
80290,Store_A,Home,10/7/2020,2,50,500
54293,Store C,Home,11/20/2020,2,10,
71336,Store_B,Eletronics,4/6/2020,5,20,200
31662,Store_B,Eletronics,4/11/2019,5,50,500
16408,STORE_B,Clothing,11/22/2020,5,20,100
50403,STORE_B,Home,10/9/2019,-2,50,-50
11225,STORE_B,Eletronics,7/2/2019,-2,,100
22196,Store C,Groceries,9/25/2019,,,-50
79786,Store C,Eletronics,1/6/2019,5,,200
25372,store_a,Eletronics,16/10/2020,,20,-50
27279,Store_B,Clothing,2/12/2020,1,,
64240,STORE_B,Eletronics,26/11/2019,3,10,500
48187,Store_B,Groceries,4/12/2020,,10,500
58481,Store_A,Home,9/16/2019,3,,
38475,Store C,Electronics,5/23/2020,10,50,500
54552,store_a,Clothing,11/5/2019,1,50,100
77969,Store_A,Groceries,19/07/2020,2,20,
86534,Store_B,Clothing,9/16/2020,5,50,
16858,Store C,Home,4/20/2019,10,100,500
84486,STORE_B,Eletronics,11/9/2020,2,50,-50
84474,Store_A,Eletronics,6/7/2020,-2,10,200
35168,Store C,Groceries,11/1/2019,3,-5,-50
42099,Store_B,Home,25/06/2019,2,50,100
81180,Store_B,Electronics,9/25/2019,5,20,
71455,Store_A,Electronics,21/11/2019,5,50,
64240,Store_A,Eletronics,28/07/2019,,20,100
84796,Store_A,Home,21/03/2019,,100,200
64592,store_a,Home,14/04/2020,-2,,
57458,STORE_B,Groceries,4/14/2019,3,100,-50
68046,Store C,Electronics,12/6/2020,5,10,100
26488,Store_B,Groceries,21/01/2020,1,-5,
68841,Store_B,Clothing,7/20/2019,10,100,-50
10395,STORE_B,Home,17/06/2019,3,100,100
62669,Store_A,Electronics,12/1/2019,3,10,100
20845,Store_A,Groceries,13/07/2019,2,10,100
46059,Store_B,Eletronics,8/19/2020,3,,200
28394,STORE_B,Clothing,24/11/2019,-2,,100
55906,Store_B,Groceries,14/02/2020,10,50,500
69332,Store_A,Eletronics,11/18/2020,1,20,500
47305,Store C,Electronics,8/7/2019,2,10,100
52628,Store_A,Electronics,26/02/2019,10,100,
31352,Store C,Clothing,2/3/2020,,100,500
96682,store_a,Eletronics,8/19/2020,3,,-50
92971,STORE_B,Home,4/27/2019,-2,20,-50
61993,store_a,Electronics,12/28/2019,5,10,
49386,Store_A,Home,7/23/2019,,,-50
66624,STORE_B,Home,14/03/2020,5,20,
67065,Store_A,Groceries,3/19/2020,10,10,-50
95504,STORE_B,Groceries,12/27/2020,1,100,100
18539,STORE_B,Electronics,10/5/2019,5,100,-50
11263,Store_A,Home,12/8/2020,-2,,100
23305,Store_A,Groceries,17/05/2019,10,20,-50
63817,STORE_B,Eletronics,5/2/2019,2,100,-50
34398,STORE_B,Eletronics,7/6/2020,3,20,-50
85801,Store_A,Eletronics,10/5/2020,1,,100
59107,Store_A,Eletronics,12/28/2019,-2,50,-50
42152,Store_B,Home,1/30/2020,-2,20,-50
40624,Store_B,Eletronics,9/5/2019,1,-5,200
66132,Store_B,Home,2/7/2019,2,20,100
62979,store_a,Electronics,19/11/2020,1,,500
68013,STORE_B,Electronics,30/01/2019,10,-5,
73797,Store C,Eletronics,10/17/2020,1,50,200
61798,store_a,Eletronics,12/22/2019,1,100,-50
26650,STORE_B,Eletronics,24/11/2020,1,10,500
36014,Store C,Electronics,8/29/2019,10,,500
86421,Store_B,Groceries,25/09/2020,,10,-50
17434,Store C,Electronics,8/17/2019,3,50,-50
40028,Store_A,Eletronics,9/12/2020,5,-5,200
76558,Store_A,Groceries,19/07/2019,,50,100
34331,STORE_B,Groceries,4/5/2019,1,20,200
77573,store_a,Clothing,6/12/2020,2,10,100
84292,Store_B,Home,9/24/2019,-2,10,500
56326,STORE_B,Eletronics,26/02/2020,2,50,
92979,Store_B,Home,8/8/2019,10,-5,-50
14123,Store_A,Clothing,10/1/2020,3,10,200
26603,store_a,Home,7/14/2020,1,100,500
75941,store_a,Eletronics,9/11/2019,10,50,200
52597,Store_A,Clothing,11/9/2020,5,20,100
73238,Store C,Home,26/11/2019,3,20,-50
94238,store_a,Electronics,1/17/2020,3,20,100
52719,Store C,Groceries,2/8/2019,10,10,100
51751,Store_B,Clothing,6/2/2020,,50,100
96978,store_a,Electronics,3/4/2020,-2,20,500
27693,Store_A,Eletronics,23/12/2019,2,50,-50
99541,Store C,Groceries,12/4/2020,,10,
47697,Store_B,Clothing,1/3/2019,3,100,200
39992,Store_B,Groceries,2/1/2019,2,100,100
73825,store_a,Clothing,2/8/2019,3,100,-50
19522,store_a,Clothing,6/14/2020,-2,10,200
55406,STORE_B,Home,4/16/2019,3,20,-50
22121,STORE_B,Groceries,4/26/2020,3,10,200
24219,store_a,Groceries,7/25/2019,5,50,-50
11617,STORE_B,Electronics,23/06/2020,2,100,
53016,Store_A,Eletronics,14/04/2019,5,50,-50
60672,Store_A,Electronics,3/30/2019,2,10,-50
34276,STORE_B,Home,31/08/2020,-2,,100
82240,store_a,Clothing,31/10/2019,-2,,100
65735,Store_A,Home,8/12/2019,5,10,100
27959,Store_B,Home,14/06/2019,5,20,-50
38522,store_a,Electronics,8/4/2020,5,-5,
66087,Store C,Clothing,5/23/2019,-2,50,200
19953,Store C,Eletronics,7/26/2019,-2,10,100
36567,store_a,Home,5/23/2020,10,10,500
70523,STORE_B,Eletronics,8/5/2020,5,,-50
72708,Store_A,Clothing,1/5/2019,,100,
32560,Store_A,Clothing,7/30/2019,,100,
68390,store_a,Electronics,1/29/2019,3,-5,100
78149,Store_B,Groceries,27/04/2020,1,20,100
46660,STORE_B,Electronics,7/7/2019,5,20,500
55104,Store_B,Eletronics,18/03/2020,1,-5,500
67805,store_a,Electronics,6/8/2020,1,20,100
34496,store_a,Clothing,3/8/2019,3,,200
93301,Store_B,Home,20/10/2020,1,10,100
13515,Store C,Groceries,6/6/2019,-2,20,100
14454,store_a,Clothing,3/21/2019,1,,
32873,STORE_B,Home,19/07/2020,-2,50,100
83920,Store_B,Eletronics,10/21/2020,-2,10,100
23727,Store C,Eletronics,9/17/2020,,-5,100
79070,Store_B,Eletronics,8/20/2019,-2,50,200
59979,Store C,Electronics,6/9/2019,1,100,
35465,Store C,Eletronics,12/10/2019,2,100,-50
63900,STORE_B,Eletronics,4/8/2020,5,10,-50
69799,store_a,Electronics,7/24/2019,5,20,-50
31330,Store C,Home,21/09/2019,1,10,-50
18302,store_a,Clothing,17/04/2019,3,20,
88443,STORE_B,Groceries,11/1/2019,2,-5,100
99966,store_a,Eletronics,14/10/2020,3,100,-50
82717,Store_A,Eletronics,10/31/2020,3,10,100
22875,Store C,Eletronics,2/4/2020,1,10,-50
37219,STORE_B,Electronics,4/16/2019,10,-5,200
46182,Store_B,Electronics,10/1/2020,1,20,100
90541,STORE_B,Electronics,12/8/2019,,100,
52269,Store C,Groceries,12/9/2019,10,100,200
89781,STORE_B,Clothing,9/8/2019,-2,20,200
16457,Store_B,Eletronics,14/12/2020,2,-5,
16749,Store_A,Home,2/18/2019,10,20,200
43064,Store C,Eletronics,7/25/2019,1,-5,100
19821,Store C,Eletronics,25/05/2020,1,20,500
88655,STORE_B,Eletronics,29/12/2020,3,100,500
17664,store_a,Eletronics,1/3/2019,1,100,-50
39281,store_a,Clothing,6/9/2020,-2,10,-50
41821,Store_B,Home,8/19/2019,,-5,100
34647,Store_A,Electronics,22/12/2020,1,100,
79918,Store_A,Home,1/6/2019,5,-5,100
91985,STORE_B,Eletronics,12/26/2020,5,-5,-50
92799,STORE_B,Home,10/11/2019,3,50,200
84944,store_a,Eletronics,10/3/2019,10,50,100
99142,Store_A,Home,3/8/2020,10,20,100
37603,Store_A,Groceries,22/04/2020,5,-5,
56458,Store_A,Home,9/24/2020,,20,-50
80605,Store_B,Electronics,8/4/2019,2,20,100
29623,Store_B,Electronics,4/7/2019,-2,10,200
54440,STORE_B,Home,12/8/2019,-2,50,200
92427,store_a,Home,16/02/2020,-2,50,500
17704,Store C,Clothing,12/31/2019,,100,-50
37460,store_a,Home,26/11/2020,5,50,200
93045,Store_B,Electronics,4/10/2019,-2,100,
92805,Store_B,Groceries,9/9/2020,,-5,-50
83511,STORE_B,Electronics,2/1/2020,2,10,200
16565,Store C,Clothing,4/2/2020,10,20,100
98003,Store_A,Home,11/14/2019,5,20,-50
14870,Store C,Groceries,1/17/2020,1,-5,200
28909,Store C,Electronics,5/22/2019,-2,100,100
19117,Store C,Groceries,4/1/2020,2,,500
77474,STORE_B,Eletronics,5/15/2020,2,-5,-50
54322,Store_B,Electronics,11/19/2019,2,100,-50
30128,Store_A,Eletronics,26/09/2019,10,-5,200
79001,Store C,Groceries,9/25/2019,,10,500
10440,Store_A,Home,5/1/2020,3,-5,
70955,Store C,Home,27/05/2019,-2,-5,200
59613,Store_B,Home,11/9/2020,1,50,200
80949,Store_A,Eletronics,28/03/2020,-2,100,
21663,store_a,Home,1/14/2019,5,10,
29547,Store_B,Clothing,30/09/2019,,20,
91662,Store_A,Electronics,12/5/2020,2,,
10005,Store C,Electronics,6/4/2019,-2,,
17038,Store C,Groceries,4/11/2019,10,100,100
16414,Store_B,Eletronics,7/25/2020,2,-5,100
97659,Store_B,Electronics,2/12/2019,,50,
79506,Store C,Eletronics,30/04/2020,5,-5,500
86586,Store_A,Groceries,26/08/2020,1,100,500
12606,store_a,Home,9/12/2020,2,,
26482,STORE_B,Groceries,11/10/2019,-2,,100
81873,Store_B,Clothing,4/9/2020,-2,-5,500
43948,Store C,Home,31/03/2020,10,-5,100
99987,Store_A,Home,12/17/2019,10,-5,200
30875,Store_B,Home,8/22/2019,3,20,100
23057,Store_A,Groceries,2/7/2020,10,50,
42400,Store_B,Clothing,12/17/2019,3,50,-50
81458,Store C,Eletronics,4/4/2020,1,,
78607,Store_A,Groceries,16/03/2020,5,,200
97561,Store C,Electronics,1/28/2019,3,100,100
37503,Store_A,Electronics,9/16/2019,2,100,500
33765,Store_B,Groceries,9/11/2020,,20,
56612,STORE_B,Eletronics,25/05/2019,-2,,500
94335,STORE_B,Electronics,18/05/2020,2,100,100
91748,store_a,Eletronics,6/26/2020,-2,20,200
19428,store_a,Home,3/28/2020,5,50,
41419,Store C,Groceries,11/27/2020,10,,500
75195,Store_A,Home,2/8/2020,,10,
83695,store_a,Electronics,15/10/2019,2,,
99846,Store_B,Eletronics,25/12/2019,,100,500
49142,STORE_B,Home,28/11/2020,3,,200
81540,Store_A,Electronics,1/6/2019,5,10,
48289,STORE_B,Clothing,7/28/2020,2,,200
86948,Store_A,Home,28/12/2020,10,100,200
68951,store_a,Clothing,4/6/2020,,50,100
21755,store_a,Clothing,29/01/2020,10,100,500
94553,Store C,Electronics,2/27/2020,,20,100
13890,Store_A,Groceries,10/10/2020,2,100,-50
27175,Store_B,Eletronics,7/3/2020,5,20,100
84727,store_a,Electronics,28/02/2020,1,,
75687,Store C,Home,7/2/2020,2,20,
94983,store_a,Eletronics,4/12/2020,10,-5,
98287,STORE_B,Groceries,4/21/2019,1,,-50
34288,store_a,Electronics,6/2/2019,5,20,200
56629,Store_A,Groceries,5/7/2019,10,100,
57800,Store C,Home,31/01/2019,5,10,100
47367,Store_A,Electronics,18/06/2020,,,200
87810,Store_B,Home,12/20/2020,2,20,100
87754,Store_B,Eletronics,29/05/2019,5,10,100
99328,store_a,Eletronics,11/12/2020,10,20,
78513,Store C,Groceries,7/2/2019,2,20,100
92762,Store C,Groceries,10/6/2019,-2,20,-50
39022,Store C,Eletronics,12/29/2019,10,100,200
79329,Store C,Clothing,1/12/2020,10,20,
69414,store_a,Eletronics,12/4/2020,-2,10,
11659,Store_A,Electronics,8/23/2020,-2,-5,100
67941,store_a,Home,3/3/2020,1,20,100
47930,Store_A,Eletronics,10/21/2019,3,-5,500
53473,STORE_B,Eletronics,20/05/2019,5,50,500
65598,STORE_B,Home,12/12/2020,5,,
26040,Store_A,Home,13/05/2020,1,100,
79806,store_a,Electronics,2/9/2020,,50,100
23286,Store_B,Home,3/14/2019,5,50,-50
79139,store_a,Groceries,9/16/2019,-2,10,-50
65916,Store_B,Eletronics,12/10/2020,1,10,100
27600,store_a,Home,16/03/2020,5,-5,500
12291,Store C,Electronics,1/6/2020,5,-5,500
23123,Store C,Home,2/2/2020,10,100,-50
13811,STORE_B,Eletronics,12/22/2019,1,100,
88883,STORE_B,Clothing,7/7/2020,-2,,100
41276,Store_A,Home,7/24/2020,,20,
64145,Store_B,Groceries,7/26/2020,5,100,500
56619,Store C,Eletronics,27/03/2019,,100,-50
91049,store_a,Electronics,29/12/2019,3,-5,
80678,Store_A,Eletronics,3/22/2020,1,20,500
98782,store_a,Clothing,21/02/2019,1,,500
36714,Store C,Electronics,3/7/2020,1,10,500
65685,Store C,Clothing,27/06/2019,-2,,
22194,Store C,Clothing,1/8/2019,-2,20,200
83062,Store C,Groceries,14/06/2019,10,10,-50
74037,store_a,Home,18/07/2019,1,10,500
29362,Store_A,Groceries,9/28/2020,10,10,
64499,Store C,Groceries,14/07/2019,-2,,100
56281,STORE_B,Groceries,6/14/2020,3,-5,-50
72813,Store_A,Electronics,4/29/2019,2,20,100
54852,STORE_B,Home,3/7/2019,10,,100
57836,store_a,Home,9/2/2019,5,,
14595,Store C,Electronics,2/26/2019,1,50,200
25402,Store_A,Groceries,3/12/2019,2,100,
75283,Store C,Groceries,6/7/2020,10,,
98131,Store C,Clothing,2/28/2020,,50,-50
52723,Store_A,Clothing,1/30/2020,-2,-5,
61322,Store C,Eletronics,3/25/2020,,-5,-50
56764,Store C,Clothing,3/7/2020,5,20,500
34911,Store_B,Home,11/8/2019,2,50,-50
29405,Store_B,Electronics,15/10/2020,3,,
68122,Store_A,Groceries,1/2/2019,10,20,500
99756,Store_A,Eletronics,3/11/2020,,50,500
13447,Store C,Clothing,3/18/2020,,,200
63143,STORE_B,Eletronics,24/08/2019,10,20,
72906,Store_A,Electronics,10/6/2019,,20,100
20662,Store C,Electronics,6/17/2020,3,100,
73001,STORE_B,Eletronics,6/6/2019,,-5,100
68282,Store_B,Eletronics,3/30/2019,10,,200
14899,Store_A,Eletronics,7/21/2019,1,100,
38582,Store C,Groceries,6/9/2019,,20,200
77471,Store_B,Home,4/6/2020,10,20,100
52213,store_a,Clothing,12/9/2020,1,50,-50
85871,Store_B,Clothing,3/29/2020,,100,
93205,Store C,Clothing,1/15/2020,,10,500
84081,STORE_B,Eletronics,2/5/2020,10,,500
93805,store_a,Eletronics,7/1/2020,5,-5,200
47830,store_a,Eletronics,7/4/2020,5,100,-50
17066,store_a,Groceries,24/07/2019,2,20,500
20712,Store_A,Groceries,9/10/2019,5,50,500
